"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
257.459252713934,0.0580202948641445,0.423297427400143,0.137067440311415,0.890977488388503,0.999999359719567,"L1FLnI_7q11.21v",262.885045978303,252.033459449565
220.975272494001,0.00345152524444305,0.409137913897015,0.00843609239624718,0.993269051961254,0.999999359719567,"L1FLnI_7q11.23a",221.154994509783,220.795550478219
211.080140377396,0.122641249644883,0.43841257708801,0.27973935068077,0.779677485621334,0.999999359719567,"L1FLnI_9p21.1v",219.739970847954,202.420309906839
605.089755243684,-0.140352341579874,1.29609838956697,-0.108288338840361,0.913766972477522,0.999999359719567,"L1FLnI_12q23.3g",575.764126851518,634.415383635849
234.241368033536,-0.0544360947464253,0.414478660383763,-0.13133630256386,0.89550927520782,0.999999359719567,"L1FLnI_15q22.31a",230.006200150835,238.476535916237
228.442990210073,0.10030702295494,0.424241662940703,0.236438406967493,0.813092496425977,0.999999359719567,"L1FLnI_10q23.31m",235.995256754667,220.89072366548
298.88310963159,-0.0480721492367967,0.469496408173623,-0.102390877544305,0.91844642428188,0.999999359719567,"L1FLnI_4q24za",294.186913026491,303.57930623669
153.551413216244,-0.428433082976395,0.464632233079827,-0.922090747205623,0.356481242911417,0.999999359719567,"L1FLnI_12q24.22a",131.442522989152,175.660303443336
208.170206865676,-0.256153991883606,0.412781026344344,-0.620556603950884,0.534891399993307,0.999999359719567,"L1FLnI_8q21.11n",189.841944707197,226.498469024155
424.796748442581,0.273689312821982,1.46258088259311,0.187127642702904,0.851560555214951,0.999999359719567,"L1FLnI_2q22.3s",465.067958947137,384.525537938024
211.745508589929,-0.0361978346132961,0.409730992291494,-0.0883453663362227,0.929602182767691,0.999999359719567,"L1FLnI_1p12u",209.065788235048,214.425228944811
243.954696366144,-0.102321484074389,0.416362524465469,-0.245750945538989,0.805875032401416,0.999999359719567,"L1FLnI_19q13.2d",235.154826003471,252.754566728817
211.561167252502,0.114197110623555,0.411604655252857,0.277443680886945,0.781439445009565,0.999999359719567,"L1FLnI_9p21.1y",219.980917318914,203.141417186091
